x-axis,1,3;;x-axis;1.00000;3.00000
second,Volt,Volt;;second;Volt;Volt
+3.9678000E+00,+30.6534E-03,+51.2565E-03;;3.96780;0.03065;0.05126
+3.9679000E+00,+30.6534E-03,+91.4575E-03;;3.96790;0.03065;0.09146
+3.9680000E+00,-9.5476E-03,+91.4575E-03;;3.96800;-0.00955;0.09146
+3.9681000E+00,-9.5476E-03,+91.4575E-03;;3.96810;-0.00955;0.09146
+3.9682000E+00,+30.6534E-03,+51.2565E-03;;3.96820;0.03065;0.05126
+3.9683000E+00,+30.6534E-03,+11.0555E-03;;3.96830;0.03065;0.01106
+3.9684000E+00,+30.6534E-03,+51.2565E-03;;3.96840;0.03065;0.05126
+3.9685000E+00,+30.6534E-03,+51.2565E-03;;3.96850;0.03065;0.05126
+3.9686000E+00,+30.6534E-03,+11.0555E-03;;3.96860;0.03065;0.01106
+3.9687000E+00,+30.6534E-03,+51.2565E-03;;3.96870;0.03065;0.05126
+3.9688000E+00,-9.5476E-03,+91.4575E-03;;3.96880;-0.00955;0.09146
+3.9689000E+00,+30.6534E-03,+51.2565E-03;;3.96890;0.03065;0.05126
+3.9690000E+00,+70.8544E-03,+11.0555E-03;;3.96900;0.07085;0.01106
+3.9691000E+00,+30.6534E-03,+11.0555E-03;;3.96910;0.03065;0.01106
+3.9692000E+00,+30.6534E-03,+11.0555E-03;;3.96920;0.03065;0.01106
+3.9693000E+00,-9.5476E-03,+11.0555E-03;;3.96930;-0.00955;0.01106
+3.9694000E+00,+30.6534E-03,+11.0555E-03;;3.96940;0.03065;0.01106
+3.9695000E+00,+70.8544E-03,+11.0555E-03;;3.96950;0.07085;0.01106
+3.9696000E+00,+30.6534E-03,+51.2565E-03;;3.96960;0.03065;0.05126
+3.9697000E+00,+30.6534E-03,+51.2565E-03;;3.96970;0.03065;0.05126
+3.9698000E+00,+30.6534E-03,+11.0555E-03;;3.96980;0.03065;0.01106
+3.9699000E+00,+30.6534E-03,+11.0555E-03;;3.96990;0.03065;0.01106
+3.9700000E+00,+70.8544E-03,+11.0555E-03;;3.97000;0.07085;0.01106
+3.9701000E+00,+111.0554E-03,+11.0555E-03;;3.97010;0.11106;0.01106
+3.9702000E+00,+70.8544E-03,+51.2565E-03;;3.97020;0.07085;0.05126
+3.9703000E+00,-9.5476E-03,+91.4575E-03;;3.97030;-0.00955;0.09146
+3.9704000E+00,+30.6534E-03,+51.2565E-03;;3.97040;0.03065;0.05126
+3.9705000E+00,+70.8544E-03,+11.0555E-03;;3.97050;0.07085;0.01106
+3.9706000E+00,-9.5476E-03,+51.2565E-03;;3.97060;-0.00955;0.05126
+3.9707000E+00,-9.5476E-03,+91.4575E-03;;3.97070;-0.00955;0.09146
+3.9708000E+00,+30.6534E-03,+91.4575E-03;;3.97080;0.03065;0.09146
+3.9709000E+00,+30.6534E-03,+51.2565E-03;;3.97090;0.03065;0.05126
+3.9710000E+00,+30.6534E-03,+11.0555E-03;;3.97100;0.03065;0.01106
+3.9711000E+00,+70.8544E-03,+11.0555E-03;;3.97110;0.07085;0.01106
+3.9712000E+00,+70.8544E-03,+51.2565E-03;;3.97120;0.07085;0.05126
+3.9713000E+00,+30.6534E-03,+51.2565E-03;;3.97130;0.03065;0.05126
+3.9714000E+00,+30.6534E-03,+51.2565E-03;;3.97140;0.03065;0.05126
+3.9715000E+00,+30.6534E-03,+51.2565E-03;;3.97150;0.03065;0.05126
+3.9716000E+00,+30.6534E-03,-29.1455E-03;;3.97160;0.03065;-0.02915
+3.9717000E+00,+70.8544E-03,-29.1455E-03;;3.97170;0.07085;-0.02915
+3.9718000E+00,+70.8544E-03,+11.0555E-03;;3.97180;0.07085;0.01106
+3.9719000E+00,+30.6534E-03,+11.0555E-03;;3.97190;0.03065;0.01106
+3.9720000E+00,+30.6534E-03,+11.0555E-03;;3.97200;0.03065;0.01106
+3.9721000E+00,+30.6534E-03,+11.0555E-03;;3.97210;0.03065;0.01106
+3.9722000E+00,-9.5476E-03,+51.2565E-03;;3.97220;-0.00955;0.05126
+3.9723000E+00,-9.5476E-03,+91.4575E-03;;3.97230;-0.00955;0.09146
+3.9724000E+00,+30.6534E-03,+51.2565E-03;;3.97240;0.03065;0.05126
+3.9725000E+00,+30.6534E-03,+51.2565E-03;;3.97250;0.03065;0.05126
+3.9726000E+00,+30.6534E-03,+11.0555E-03;;3.97260;0.03065;0.01106
+3.9727000E+00,-9.5476E-03,-29.1455E-03;;3.97270;-0.00955;-0.02915
+3.9728000E+00,-9.5476E-03,-29.1455E-03;;3.97280;-0.00955;-0.02915
+3.9729000E+00,+1.6788947E+00,-29.1455E-03;;3.97290;1.67889;-0.02915
+3.9730000E+00,+3.3271358E+00,+11.0555E-03;;3.97300;3.32714;0.01106
+3.9731000E+00,+3.3271358E+00,-29.1455E-03;;3.97310;3.32714;-0.02915
+3.9732000E+00,+3.2869348E+00,+11.0555E-03;;3.97320;3.28693;0.01106
+3.9733000E+00,+3.2869348E+00,+51.2565E-03;;3.97330;3.28693;0.05126
+3.9734000E+00,+3.2869348E+00,+51.2565E-03;;3.97340;3.28693;0.05126
+3.9735000E+00,+3.2869348E+00,+51.2565E-03;;3.97350;3.28693;0.05126
+3.9736000E+00,+3.2869348E+00,+11.0555E-03;;3.97360;3.28693;0.01106
+3.9737000E+00,+3.2869348E+00,+11.0555E-03;;3.97370;3.28693;0.01106
+3.9738000E+00,+3.2869348E+00,+51.2565E-03;;3.97380;3.28693;0.05126
+3.9739000E+00,+3.2869348E+00,+91.4575E-03;;3.97390;3.28693;0.09146
+3.9740000E+00,+3.2869348E+00,+51.2565E-03;;3.97400;3.28693;0.05126
+3.9741000E+00,+3.2869348E+00,+1.6994979E+00;;3.97410;3.28693;1.69950
+3.9742000E+00,+3.3271358E+00,+3.3477389E+00;;3.97420;3.32714;3.34774
+3.9743000E+00,+3.3271358E+00,+3.3075379E+00;;3.97430;3.32714;3.30754
+3.9744000E+00,+3.3271358E+00,+3.3075379E+00;;3.97440;3.32714;3.30754
+3.9745000E+00,+3.3271358E+00,+3.3075379E+00;;3.97450;3.32714;3.30754
+3.9746000E+00,+3.3271358E+00,+3.2673369E+00;;3.97460;3.32714;3.26734
+3.9747000E+00,+3.2869348E+00,+3.2673369E+00;;3.97470;3.28693;3.26734
+3.9748000E+00,+3.2869348E+00,+3.2673369E+00;;3.97480;3.28693;3.26734
+3.9749000E+00,+3.2869348E+00,+3.2271359E+00;;3.97490;3.28693;3.22714
+3.9750000E+00,+3.2869348E+00,+3.2271359E+00;;3.97500;3.28693;3.22714
+3.9751000E+00,+3.2869348E+00,+3.2271359E+00;;3.97510;3.28693;3.22714
+3.9752000E+00,+3.2869348E+00,+3.2673369E+00;;3.97520;3.28693;3.26734
+3.9753000E+00,+3.3271358E+00,+3.2673369E+00;;3.97530;3.32714;3.26734
+3.9754000E+00,+3.3271358E+00,+3.2673369E+00;;3.97540;3.32714;3.26734
+3.9755000E+00,+3.2869348E+00,+3.2673369E+00;;3.97550;3.28693;3.26734
+3.9756000E+00,+3.2869348E+00,+3.2271359E+00;;3.97560;3.28693;3.22714
+3.9757000E+00,+3.3271358E+00,+3.2271359E+00;;3.97570;3.32714;3.22714
+3.9758000E+00,+3.3271358E+00,+3.2271359E+00;;3.97580;3.32714;3.22714
+3.9759000E+00,+3.2869348E+00,+3.2271359E+00;;3.97590;3.28693;3.22714
+3.9760000E+00,+3.2467338E+00,+3.2673369E+00;;3.97600;3.24673;3.26734
+3.9761000E+00,+3.2869348E+00,+3.3075379E+00;;3.97610;3.28693;3.30754
+3.9762000E+00,+3.3271358E+00,+3.3075379E+00;;3.97620;3.32714;3.30754
+3.9763000E+00,+3.3271358E+00,+3.3075379E+00;;3.97630;3.32714;3.30754
+3.9764000E+00,+3.3271358E+00,+3.2673369E+00;;3.97640;3.32714;3.26734
+3.9765000E+00,+3.3271358E+00,+3.1869349E+00;;3.97650;3.32714;3.18693
+3.9766000E+00,+3.3271358E+00,+3.2271359E+00;;3.97660;3.32714;3.22714
+3.9767000E+00,+3.3673368E+00,+3.3075379E+00;;3.97670;3.36734;3.30754
+3.9768000E+00,+3.3673368E+00,+3.3075379E+00;;3.97680;3.36734;3.30754
+3.9769000E+00,+3.3271358E+00,+3.3075379E+00;;3.97690;3.32714;3.30754
+3.9770000E+00,+3.3271358E+00,+3.2673369E+00;;3.97700;3.32714;3.26734
+3.9771000E+00,+3.2869348E+00,+3.2673369E+00;;3.97710;3.28693;3.26734
+3.9772000E+00,+3.2869348E+00,+3.2673369E+00;;3.97720;3.28693;3.26734
+3.9773000E+00,+3.3271358E+00,+3.3075379E+00;;3.97730;3.32714;3.30754
+3.9774000E+00,+3.2869348E+00,+3.3477389E+00;;3.97740;3.28693;3.34774
+3.9775000E+00,+3.2869348E+00,+3.3075379E+00;;3.97750;3.28693;3.30754
+3.9776000E+00,+3.3271358E+00,+3.3075379E+00;;3.97760;3.32714;3.30754
+3.9777000E+00,+3.3271358E+00,+3.3075379E+00;;3.97770;3.32714;3.30754
+3.9778000E+00,+3.2869348E+00,+3.3075379E+00;;3.97780;3.28693;3.30754
+3.9779000E+00,+3.2869348E+00,+3.3075379E+00;;3.97790;3.28693;3.30754
+3.9780000E+00,+3.3271358E+00,+3.2673369E+00;;3.97800;3.32714;3.26734
+3.9781000E+00,+3.3271358E+00,+3.2673369E+00;;3.97810;3.32714;3.26734
+3.9782000E+00,+3.2869348E+00,+3.3075379E+00;;3.97820;3.28693;3.30754
+3.9783000E+00,+3.2467338E+00,+3.3075379E+00;;3.97830;3.24673;3.30754
+3.9784000E+00,+3.2869348E+00,+3.2673369E+00;;3.97840;3.28693;3.26734
+3.9785000E+00,+3.3271358E+00,+3.2673369E+00;;3.97850;3.32714;3.26734
+3.9786000E+00,+3.2869348E+00,+3.3075379E+00;;3.97860;3.28693;3.30754
+3.9787000E+00,+3.2869348E+00,+3.2673369E+00;;3.97870;3.28693;3.26734
+3.9788000E+00,+3.3271358E+00,+3.2271359E+00;;3.97880;3.32714;3.22714
+3.9789000E+00,+3.2869348E+00,+3.3075379E+00;;3.97890;3.28693;3.30754
+3.9790000E+00,+3.2869348E+00,+3.3477389E+00;;3.97900;3.28693;3.34774
+3.9791000E+00,+3.2869348E+00,+3.3075379E+00;;3.97910;3.28693;3.30754
+3.9792000E+00,+3.2869348E+00,+3.2673369E+00;;3.97920;3.28693;3.26734
+3.9793000E+00,+3.3271358E+00,+3.2673369E+00;;3.97930;3.32714;3.26734
+3.9794000E+00,+3.2869348E+00,+3.2673369E+00;;3.97940;3.28693;3.26734
+3.9795000E+00,+3.2467338E+00,+3.1869349E+00;;3.97950;3.24673;3.18693
+3.9796000E+00,+3.2467338E+00,+3.2271359E+00;;3.97960;3.24673;3.22714
+3.9797000E+00,+3.2467338E+00,+3.2673369E+00;;3.97970;3.24673;3.26734
+3.9798000E+00,+3.2869348E+00,+3.2673369E+00;;3.97980;3.28693;3.26734
+3.9799000E+00,+3.3271358E+00,+3.3075379E+00;;3.97990;3.32714;3.30754
+3.9800000E+00,+3.3271358E+00,+3.3075379E+00;;3.98000;3.32714;3.30754
+3.9801000E+00,+3.2869348E+00,+3.2673369E+00;;3.98010;3.28693;3.26734
+3.9802000E+00,+3.2467338E+00,+3.2673369E+00;;3.98020;3.24673;3.26734
+3.9803000E+00,+3.2869348E+00,+3.2673369E+00;;3.98030;3.28693;3.26734
+3.9804000E+00,+3.3271358E+00,+3.2673369E+00;;3.98040;3.32714;3.26734
+3.9805000E+00,+3.3271358E+00,+3.2673369E+00;;3.98050;3.32714;3.26734
+3.9806000E+00,+3.3271358E+00,+3.2673369E+00;;3.98060;3.32714;3.26734
+3.9807000E+00,+3.3673368E+00,+3.3075379E+00;;3.98070;3.36734;3.30754
+3.9808000E+00,+3.3673368E+00,+3.2673369E+00;;3.98080;3.36734;3.26734
+3.9809000E+00,+3.3271358E+00,+3.2673369E+00;;3.98090;3.32714;3.26734
+3.9810000E+00,+3.3271358E+00,+3.2673369E+00;;3.98100;3.32714;3.26734
+3.9811000E+00,+3.3271358E+00,+3.2673369E+00;;3.98110;3.32714;3.26734
+3.9812000E+00,+3.3271358E+00,+3.2673369E+00;;3.98120;3.32714;3.26734
+3.9813000E+00,+3.2869348E+00,+3.2271359E+00;;3.98130;3.28693;3.22714
+3.9814000E+00,+3.2869348E+00,+3.2271359E+00;;3.98140;3.28693;3.22714
+3.9815000E+00,+3.3271358E+00,+3.2271359E+00;;3.98150;3.32714;3.22714
+3.9816000E+00,+3.2869348E+00,+3.2271359E+00;;3.98160;3.28693;3.22714
+3.9817000E+00,+3.2869348E+00,+3.2673369E+00;;3.98170;3.28693;3.26734
+3.9818000E+00,+3.2869348E+00,+3.2673369E+00;;3.98180;3.28693;3.26734
+3.9819000E+00,+3.2869348E+00,+3.2673369E+00;;3.98190;3.28693;3.26734
+3.9820000E+00,+3.3271358E+00,+3.3075379E+00;;3.98200;3.32714;3.30754
+3.9821000E+00,+3.3271358E+00,+3.2673369E+00;;3.98210;3.32714;3.26734
+3.9822000E+00,+3.2869348E+00,+3.2673369E+00;;3.98220;3.28693;3.26734
+3.9823000E+00,+3.2467338E+00,+3.3075379E+00;;3.98230;3.24673;3.30754
+3.9824000E+00,+3.2869348E+00,+3.3075379E+00;;3.98240;3.28693;3.30754
+3.9825000E+00,+3.3271358E+00,+3.3075379E+00;;3.98250;3.32714;3.30754
+3.9826000E+00,+3.3271358E+00,+3.3075379E+00;;3.98260;3.32714;3.30754
+3.9827000E+00,+3.2869348E+00,+3.3075379E+00;;3.98270;3.28693;3.30754
+3.9828000E+00,+3.2869348E+00,+3.2673369E+00;;3.98280;3.28693;3.26734
+3.9829000E+00,+1.6788945E+00,+3.2271359E+00;;3.98290;1.67889;3.22714
+3.9830000E+00,+30.6534E-03,+3.2271359E+00;;3.98300;0.03065;3.22714
+3.9831000E+00,-9.5476E-03,+3.2673369E+00;;3.98310;-0.00955;3.26734
+3.9832000E+00,-9.5476E-03,+3.3075379E+00;;3.98320;-0.00955;3.30754
+3.9833000E+00,-9.5476E-03,+3.3075379E+00;;3.98330;-0.00955;3.30754
+3.9834000E+00,-9.5476E-03,+3.3075379E+00;;3.98340;-0.00955;3.30754
+3.9835000E+00,+30.6534E-03,+3.2673369E+00;;3.98350;0.03065;3.26734
+3.9836000E+00,+70.8544E-03,+3.2271359E+00;;3.98360;0.07085;3.22714
+3.9837000E+00,+70.8544E-03,+3.2673369E+00;;3.98370;0.07085;3.26734
+3.9838000E+00,+30.6534E-03,+3.3075379E+00;;3.98380;0.03065;3.30754
+3.9839000E+00,+30.6534E-03,+3.2673369E+00;;3.98390;0.03065;3.26734
+3.9840000E+00,+30.6534E-03,+3.2271359E+00;;3.98400;0.03065;3.22714
+3.9841000E+00,+30.6534E-03,+1.5386936E+00;;3.98410;0.03065;1.53869
+3.9842000E+00,+30.6534E-03,-149.7485E-03;;3.98420;0.03065;-0.14975
+3.9843000E+00,+30.6534E-03,-69.3465E-03;;3.98430;0.03065;-0.06935
+3.9844000E+00,+30.6534E-03,-29.1455E-03;;3.98440;0.03065;-0.02915
+3.9845000E+00,+30.6534E-03,-29.1455E-03;;3.98450;0.03065;-0.02915
+3.9846000E+00,+30.6534E-03,+11.0555E-03;;3.98460;0.03065;0.01106
+3.9847000E+00,+30.6534E-03,+11.0555E-03;;3.98470;0.03065;0.01106
+3.9848000E+00,+30.6534E-03,+11.0555E-03;;3.98480;0.03065;0.01106
+3.9849000E+00,-9.5476E-03,+11.0555E-03;;3.98490;-0.00955;0.01106
+3.9850000E+00,-9.5476E-03,+11.0555E-03;;3.98500;-0.00955;0.01106
+3.9851000E+00,-9.5476E-03,+11.0555E-03;;3.98510;-0.00955;0.01106
+3.9852000E+00,+30.6534E-03,+11.0555E-03;;3.98520;0.03065;0.01106
+3.9853000E+00,+70.8544E-03,+51.2565E-03;;3.98530;0.07085;0.05126
+3.9854000E+00,+30.6534E-03,+51.2565E-03;;3.98540;0.03065;0.05126
+3.9855000E+00,+30.6534E-03,+11.0555E-03;;3.98550;0.03065;0.01106
+3.9856000E+00,+70.8544E-03,+11.0555E-03;;3.98560;0.07085;0.01106
+3.9857000E+00,+70.8544E-03,+51.2565E-03;;3.98570;0.07085;0.05126
+3.9858000E+00,+30.6534E-03,+51.2565E-03;;3.98580;0.03065;0.05126
+3.9859000E+00,+30.6534E-03,+51.2565E-03;;3.98590;0.03065;0.05126
+3.9860000E+00,+30.6534E-03,+51.2565E-03;;3.98600;0.03065;0.05126
+3.9861000E+00,+30.6534E-03,+11.0555E-03;;3.98610;0.03065;0.01106
+3.9862000E+00,+30.6534E-03,+11.0555E-03;;3.98620;0.03065;0.01106
+3.9863000E+00,+30.6534E-03,-29.1455E-03;;3.98630;0.03065;-0.02915
+3.9864000E+00,+30.6534E-03,-29.1455E-03;;3.98640;0.03065;-0.02915
+3.9865000E+00,+30.6534E-03,+51.2565E-03;;3.98650;0.03065;0.05126
+3.9866000E+00,+30.6534E-03,+51.2565E-03;;3.98660;0.03065;0.05126
+3.9867000E+00,+30.6534E-03,+51.2565E-03;;3.98670;0.03065;0.05126
+3.9868000E+00,+30.6534E-03,+51.2565E-03;;3.98680;0.03065;0.05126
+3.9869000E+00,+30.6534E-03,+51.2565E-03;;3.98690;0.03065;0.05126
+3.9870000E+00,+70.8544E-03,+51.2565E-03;;3.98700;0.07085;0.05126
+3.9871000E+00,+70.8544E-03,+11.0555E-03;;3.98710;0.07085;0.01106
+3.9872000E+00,+30.6534E-03,+51.2565E-03;;3.98720;0.03065;0.05126
+3.9873000E+00,+30.6534E-03,+51.2565E-03;;3.98730;0.03065;0.05126
+3.9874000E+00,+70.8544E-03,+11.0555E-03;;3.98740;0.07085;0.01106
+3.9875000E+00,+70.8544E-03,+51.2565E-03;;3.98750;0.07085;0.05126
+3.9876000E+00,+70.8544E-03,+51.2565E-03;;3.98760;0.07085;0.05126
+3.9877000E+00,+70.8544E-03,+11.0555E-03;;3.98770;0.07085;0.01106
+3.9878000E+00,+30.6534E-03,+51.2565E-03;;3.98780;0.03065;0.05126
+3.9879000E+00,+30.6534E-03,+51.2565E-03;;3.98790;0.03065;0.05126
+3.9880000E+00,+30.6534E-03,+51.2565E-03;;3.98800;0.03065;0.05126
+3.9881000E+00,+30.6534E-03,+51.2565E-03;;3.98810;0.03065;0.05126
+3.9882000E+00,+30.6534E-03,+51.2565E-03;;3.98820;0.03065;0.05126
+3.9883000E+00,+30.6534E-03,+51.2565E-03;;3.98830;0.03065;0.05126
+3.9884000E+00,+30.6534E-03,+11.0555E-03;;3.98840;0.03065;0.01106
+3.9885000E+00,+30.6534E-03,+51.2565E-03;;3.98850;0.03065;0.05126
+3.9886000E+00,+30.6534E-03,+51.2565E-03;;3.98860;0.03065;0.05126
+3.9887000E+00,+30.6534E-03,+11.0555E-03;;3.98870;0.03065;0.01106
+3.9888000E+00,+30.6534E-03,-29.1455E-03;;3.98880;0.03065;-0.02915
+3.9889000E+00,+30.6534E-03,-29.1455E-03;;3.98890;0.03065;-0.02915
+3.9890000E+00,+30.6534E-03,+11.0555E-03;;3.98900;0.03065;0.01106
+3.9891000E+00,+30.6534E-03,+51.2565E-03;;3.98910;0.03065;0.05126
+3.9892000E+00,+30.6534E-03,+91.4575E-03;;3.98920;0.03065;0.09146
+3.9893000E+00,+30.6534E-03,+51.2565E-03;;3.98930;0.03065;0.05126
+3.9894000E+00,+30.6534E-03,+11.0555E-03;;3.98940;0.03065;0.01106
+3.9895000E+00,-9.5476E-03,-29.1455E-03;;3.98950;-0.00955;-0.02915
+3.9896000E+00,-9.5476E-03,-29.1455E-03;;3.98960;-0.00955;-0.02915
+3.9897000E+00,+70.8544E-03,-29.1455E-03;;3.98970;0.07085;-0.02915
+3.9898000E+00,+70.8544E-03,-29.1455E-03;;3.98980;0.07085;-0.02915
+3.9899000E+00,+30.6534E-03,+11.0555E-03;;3.98990;0.03065;0.01106
+3.9900000E+00,+30.6534E-03,+11.0555E-03;;3.99000;0.03065;0.01106
+3.9901000E+00,+30.6534E-03,+11.0555E-03;;3.99010;0.03065;0.01106
+3.9902000E+00,+30.6534E-03,+11.0555E-03;;3.99020;0.03065;0.01106
+3.9903000E+00,+30.6534E-03,+11.0555E-03;;3.99030;0.03065;0.01106
+3.9904000E+00,+30.6534E-03,+11.0555E-03;;3.99040;0.03065;0.01106
+3.9905000E+00,+30.6534E-03,+51.2565E-03;;3.99050;0.03065;0.05126
+3.9906000E+00,+30.6534E-03,+51.2565E-03;;3.99060;0.03065;0.05126
+3.9907000E+00,+30.6534E-03,+11.0555E-03;;3.99070;0.03065;0.01106
+3.9908000E+00,+30.6534E-03,+51.2565E-03;;3.99080;0.03065;0.05126
+3.9909000E+00,-9.5476E-03,+91.4575E-03;;3.99090;-0.00955;0.09146
+3.9910000E+00,-9.5476E-03,+51.2565E-03;;3.99100;-0.00955;0.05126
+3.9911000E+00,+30.6534E-03,+11.0555E-03;;3.99110;0.03065;0.01106
+3.9912000E+00,+30.6534E-03,+51.2565E-03;;3.99120;0.03065;0.05126
+3.9913000E+00,+30.6534E-03,+11.0555E-03;;3.99130;0.03065;0.01106
+3.9914000E+00,-9.5476E-03,-29.1455E-03;;3.99140;-0.00955;-0.02915
+3.9915000E+00,-9.5476E-03,-29.1455E-03;;3.99150;-0.00955;-0.02915
+3.9916000E+00,+30.6534E-03,-29.1455E-03;;3.99160;0.03065;-0.02915
+3.9917000E+00,+30.6534E-03,+11.0555E-03;;3.99170;0.03065;0.01106
+3.9918000E+00,+30.6534E-03,+51.2565E-03;;3.99180;0.03065;0.05126
+3.9919000E+00,+30.6534E-03,+51.2565E-03;;3.99190;0.03065;0.05126
+3.9920000E+00,+70.8544E-03,+51.2565E-03;;3.99200;0.07085;0.05126
+3.9921000E+00,+70.8544E-03,+51.2565E-03;;3.99210;0.07085;0.05126
+3.9922000E+00,+30.6534E-03,+11.0555E-03;;3.99220;0.03065;0.01106
+3.9923000E+00,-9.5476E-03,+11.0555E-03;;3.99230;-0.00955;0.01106
+3.9924000E+00,-9.5476E-03,+11.0555E-03;;3.99240;-0.00955;0.01106
+3.9925000E+00,+30.6534E-03,+11.0555E-03;;3.99250;0.03065;0.01106
+3.9926000E+00,+30.6534E-03,+11.0555E-03;;3.99260;0.03065;0.01106
+3.9927000E+00,+30.6534E-03,+51.2565E-03;;3.99270;0.03065;0.05126
+3.9928000E+00,+70.8544E-03,+51.2565E-03;;3.99280;0.07085;0.05126
+3.9929000E+00,+111.0554E-03,-29.1455E-03;;3.99290;0.11106;-0.02915
+3.9930000E+00,+70.8544E-03,-29.1455E-03;;3.99300;0.07085;-0.02915
+3.9931000E+00,+30.6534E-03,+11.0555E-03;;3.99310;0.03065;0.01106
+3.9932000E+00,+70.8544E-03,+11.0555E-03;;3.99320;0.07085;0.01106
+3.9933000E+00,+70.8544E-03,+11.0555E-03;;3.99330;0.07085;0.01106
+3.9934000E+00,+30.6534E-03,+11.0555E-03;;3.99340;0.03065;0.01106
+3.9935000E+00,+30.6534E-03,+11.0555E-03;;3.99350;0.03065;0.01106
+3.9936000E+00,+30.6534E-03,+51.2565E-03;;3.99360;0.03065;0.05126
+3.9937000E+00,+30.6534E-03,+51.2565E-03;;3.99370;0.03065;0.05126
+3.9938000E+00,+30.6534E-03,+11.0555E-03;;3.99380;0.03065;0.01106
+3.9939000E+00,-9.5476E-03,+51.2565E-03;;3.99390;-0.00955;0.05126
+3.9940000E+00,-9.5476E-03,+91.4575E-03;;3.99400;-0.00955;0.09146
+3.9941000E+00,+30.6534E-03,+91.4575E-03;;3.99410;0.03065;0.09146
+3.9942000E+00,+70.8544E-03,+51.2565E-03;;3.99420;0.07085;0.05126
+3.9943000E+00,+70.8544E-03,+11.0555E-03;;3.99430;0.07085;0.01106
+3.9944000E+00,-9.5476E-03,+51.2565E-03;;3.99440;-0.00955;0.05126
+3.9945000E+00,-9.5476E-03,+51.2565E-03;;3.99450;-0.00955;0.05126
+3.9946000E+00,+30.6534E-03,+51.2565E-03;;3.99460;0.03065;0.05126
+3.9947000E+00,+70.8544E-03,+51.2565E-03;;3.99470;0.07085;0.05126
+3.9948000E+00,+70.8544E-03,-29.1455E-03;;3.99480;0.07085;-0.02915
+3.9949000E+00,+70.8544E-03,+11.0555E-03;;3.99490;0.07085;0.01106
+3.9950000E+00,+111.0554E-03,+51.2565E-03;;3.99500;0.11106;0.05126
+3.9951000E+00,+70.8544E-03,+11.0555E-03;;3.99510;0.07085;0.01106
+3.9952000E+00,-9.5476E-03,+51.2565E-03;;3.99520;-0.00955;0.05126
+3.9953000E+00,-49.7486E-03,+51.2565E-03;;3.99530;-0.04975;0.05126
+3.9954000E+00,-9.5476E-03,+51.2565E-03;;3.99540;-0.00955;0.05126
+3.9955000E+00,+30.6534E-03,+51.2565E-03;;3.99550;0.03065;0.05126
+3.9956000E+00,+70.8544E-03,+11.0555E-03;;3.99560;0.07085;0.01106
+3.9957000E+00,+70.8544E-03,-29.1455E-03;;3.99570;0.07085;-0.02915
+3.9958000E+00,+30.6534E-03,-69.3465E-03;;3.99580;0.03065;-0.06935
+3.9959000E+00,+30.6534E-03,-29.1455E-03;;3.99590;0.03065;-0.02915
+3.9960000E+00,+30.6534E-03,+11.0555E-03;;3.99600;0.03065;0.01106
+3.9961000E+00,+70.8544E-03,+51.2565E-03;;3.99610;0.07085;0.05126
+3.9962000E+00,+70.8544E-03,+51.2565E-03;;3.99620;0.07085;0.05126
+3.9963000E+00,+30.6534E-03,+11.0555E-03;;3.99630;0.03065;0.01106
+3.9964000E+00,+30.6534E-03,+11.0555E-03;;3.99640;0.03065;0.01106
+3.9965000E+00,+30.6534E-03,+11.0555E-03;;3.99650;0.03065;0.01106
+3.9966000E+00,+30.6534E-03,+11.0555E-03;;3.99660;0.03065;0.01106
+3.9967000E+00,+30.6534E-03,+51.2565E-03;;3.99670;0.03065;0.05126
+3.9968000E+00,+30.6534E-03,+51.2565E-03;;3.99680;0.03065;0.05126
+3.9969000E+00,+30.6534E-03,+51.2565E-03;;3.99690;0.03065;0.05126
+3.9970000E+00,+30.6534E-03,+51.2565E-03;;3.99700;0.03065;0.05126
+3.9971000E+00,+30.6534E-03,+11.0555E-03;;3.99710;0.03065;0.01106
+3.9972000E+00,+30.6534E-03,+11.0555E-03;;3.99720;0.03065;0.01106
+3.9973000E+00,+70.8544E-03,+11.0555E-03;;3.99730;0.07085;0.01106
+3.9974000E+00,+70.8544E-03,-29.1455E-03;;3.99740;0.07085;-0.02915
+3.9975000E+00,+70.8544E-03,-29.1455E-03;;3.99750;0.07085;-0.02915
+3.9976000E+00,+30.6534E-03,+51.2565E-03;;3.99760;0.03065;0.05126
+3.9977000E+00,-9.5476E-03,+51.2565E-03;;3.99770;-0.00955;0.05126
+3.9978000E+00,+30.6534E-03,+11.0555E-03;;3.99780;0.03065;0.01106
+3.9979000E+00,+30.6534E-03,+11.0555E-03;;3.99790;0.03065;0.01106
+3.9980000E+00,+30.6534E-03,+11.0555E-03;;3.99800;0.03065;0.01106
+3.9981000E+00,+70.8544E-03,-29.1455E-03;;3.99810;0.07085;-0.02915
+3.9982000E+00,+30.6534E-03,+11.0555E-03;;3.99820;0.03065;0.01106
+3.9983000E+00,-9.5476E-03,+91.4575E-03;;3.99830;-0.00955;0.09146
+3.9984000E+00,+30.6534E-03,+51.2565E-03;;3.99840;0.03065;0.05126
+3.9985000E+00,+30.6534E-03,-29.1455E-03;;3.99850;0.03065;-0.02915
+3.9986000E+00,+30.6534E-03,+11.0555E-03;;3.99860;0.03065;0.01106
+3.9987000E+00,+30.6534E-03,+51.2565E-03;;3.99870;0.03065;0.05126
+3.9988000E+00,+30.6534E-03,+51.2565E-03;;3.99880;0.03065;0.05126
