x-axis,1,3;;x-axis;1.00000;3.00000;;;;;;;;2;
second,Volt,Volt;;second;Volt;Volt;;;;;;;;;
+1.23494000E+00,+5.52776E-03,+45.72877E-03;;1.23494;0.00553;0.04573;;-0.0402;;0;;0;;;
+1.23498000E+00,+5.52776E-03,+15.57802E-03;;1.23498;0.00553;0.01558;;-0.0101;;0;;0;;;
+1.23502000E+00,+35.67852E-03,-24.62299E-03;;1.23502;0.03568;-0.02462;;0.0603;;0;;0;;;
+1.23506000E+00,+15.57802E-03,+25.62827E-03;;1.23506;0.01558;0.02563;;-0.0101;;0;;0;;;
+1.23510000E+00,+5.52776E-03,+15.57802E-03;;1.23510;0.00553;0.01558;;-0.0101;;0;;0;;;
+1.23514000E+00,+5.52776E-03,+5.52776E-03;;1.23514;0.00553;0.00553;;0.0000;;0;;0;;;
+1.23518000E+00,+5.52776E-03,+35.67852E-03;;1.23518;0.00553;0.03568;;-0.0302;;0;;0;;;
+1.23522000E+00,+5.52776E-03,-14.57274E-03;;1.23522;0.00553;-0.01457;;0.0201;;0;;0;;;
+1.23526000E+00,+35.67852E-03,-4.52249E-03;;1.23526;0.03568;-0.00452;;0.0402;;0;;0;;;
+1.23530000E+00,-14.57274E-03,+5.52776E-03;;1.23530;-0.01457;0.00553;;-0.0201;;0;;0;;;
+1.23534000E+00,+25.62827E-03,+5.52776E-03;;1.23534;0.02563;0.00553;;0.0201;;0;;0;;;
+1.23538000E+00,+15.57802E-03,+35.67852E-03;;1.23538;0.01558;0.03568;;-0.0201;;0;;0;;;
+1.23542000E+00,+5.52776E-03,+15.57802E-03;;1.23542;0.00553;0.01558;;-0.0101;;0;;0;;;
+1.23546000E+00,+35.67852E-03,+5.52776E-03;;1.23546;0.03568;0.00553;;0.0302;;0;;0;;;
+1.23550000E+00,+45.72877E-03,+5.52776E-03;;1.23550;0.04573;0.00553;;0.0402;;0;;0;;;
+1.23554000E+00,+15.57802E-03,+5.52776E-03;;1.23554;0.01558;0.00553;;0.0101;;0;;0;;;
+1.23558000E+00,+5.52776E-03,+5.52776E-03;;1.23558;0.00553;0.00553;;0.0000;;0;;0;;;
+1.23562000E+00,+35.67852E-03,+5.52776E-03;;1.23562;0.03568;0.00553;;0.0302;;0;;0;;;
+1.23566000E+00,+45.72877E-03,+5.52776E-03;;1.23566;0.04573;0.00553;;0.0402;;0;;0;;;
+1.23570000E+00,+45.72877E-03,+5.52776E-03;;1.23570;0.04573;0.00553;;0.0402;;0;;0;;;
+1.23574000E+00,+45.72877E-03,+5.52776E-03;;1.23574;0.04573;0.00553;;0.0402;;0;;0;;;
+1.23578000E+00,+15.57802E-03,+5.52776E-03;;1.23578;0.01558;0.00553;;0.0101;;0;;0;;;
+1.23582000E+00,+5.52776E-03,+5.52776E-03;;1.23582;0.00553;0.00553;;0.0000;;0;;0;;;
+1.23586000E+00,+5.52776E-03,+5.52776E-03;;1.23586;0.00553;0.00553;;0.0000;;0;;0;;;
+1.23590000E+00,+5.52776E-03,+35.67852E-03;;1.23590;0.00553;0.03568;;-0.0302;;0;;0;;;
+1.23594000E+00,+35.67852E-03,+45.72877E-03;;1.23594;0.03568;0.04573;;-0.0101;;0;;0;;;
+1.23598000E+00,+45.72877E-03,+15.57802E-03;;1.23598;0.04573;0.01558;;0.0302;;0;;0;;;
+1.23602000E+00,+15.57802E-03,+5.52776E-03;;1.23602;0.01558;0.00553;;0.0101;;0;;0;;;
+1.23606000E+00,+5.52776E-03,+35.67852E-03;;1.23606;0.00553;0.03568;;-0.0302;;0;;0;;;
+1.23610000E+00,+5.52776E-03,+45.72877E-03;;1.23610;0.00553;0.04573;;-0.0402;;0;;0;;;
+1.23614000E+00,+5.52776E-03,+15.57802E-03;;1.23614;0.00553;0.01558;;-0.0101;;0;;0;;;
+1.23618000E+00,+5.52776E-03,+5.52776E-03;;1.23618;0.00553;0.00553;;0.0000;;0;;0;;;
+1.23622000E+00,+35.67852E-03,+5.52776E-03;;1.23622;0.03568;0.00553;;0.0302;;0;;0;;;
+1.23626000E+00,+45.72877E-03,+5.52776E-03;;1.23626;0.04573;0.00553;;0.0402;;0;;0;;;
+1.23630000E+00,+15.57802E-03,+5.52776E-03;;1.23630;0.01558;0.00553;;0.0101;;0;;0;;;
+1.23634000E+00,+35.67852E-03,+5.52776E-03;;1.23634;0.03568;0.00553;;0.0302;;0;;0;;;
+1.23638000E+00,+15.57802E-03,+5.52776E-03;;1.23638;0.01558;0.00553;;0.0101;;0;;0;;;
+1.23642000E+00,+35.67852E-03,+35.67852E-03;;1.23642;0.03568;0.03568;;0.0000;;0;;0;;;
+1.23646000E+00,-14.57274E-03,+45.72877E-03;;1.23646;-0.01457;0.04573;;-0.0603;;0;;0;;;
+1.23650000E+00,-4.52249E-03,+15.57802E-03;;1.23650;-0.00452;0.01558;;-0.0201;;0;;0;;;
+1.23654000E+00,+5.52776E-03,+35.67852E-03;;1.23654;0.00553;0.03568;;-0.0302;;0;;0;;;
+1.23658000E+00,+5.52776E-03,+15.57802E-03;;1.23658;0.00553;0.01558;;-0.0101;;0;;0;;;
+1.23662000E+00,+5.52776E-03,+5.52776E-03;;1.23662;0.00553;0.00553;;0.0000;;0;;0;;;
+1.23666000E+00,+35.67852E-03,+35.67852E-03;;1.23666;0.03568;0.03568;;0.0000;;0;;0;;;
+1.23670000E+00,+15.57802E-03,+15.57802E-03;;1.23670;0.01558;0.01558;;0.0000;;0;;0;;;
+1.23674000E+00,+5.52776E-03,-24.62299E-03;;1.23674;0.00553;-0.02462;;0.0302;;0;;0;;;
+1.23678000E+00,+5.52776E-03,-4.52249E-03;;1.23678;0.00553;-0.00452;;0.0101;;0;;0;;;
+1.23682000E+00,+5.52776E-03,+35.67852E-03;;1.23682;0.00553;0.03568;;-0.0302;;0;;0;;;
+1.23686000E+00,+35.67852E-03,+45.72877E-03;;1.23686;0.03568;0.04573;;-0.0101;;0;;0;;;
+1.23690000E+00,+15.57802E-03,+15.57802E-03;;1.23690;0.01558;0.01558;;0.0000;;0;;0;;;
+1.23694000E+00,+35.67852E-03,+5.52776E-03;;1.23694;0.03568;0.00553;;0.0302;;0;;0;;;
+1.23698000E+00,+15.57802E-03,+5.52776E-03;;1.23698;0.01558;0.00553;;0.0101;;0;;0;;;
+1.23702000E+00,+65.82927E-03,+35.67852E-03;;1.23702;0.06583;0.03568;;0.0302;;0;;0;;;
+1.23706000E+00,+25.62827E-03,+45.72877E-03;;1.23706;0.02563;0.04573;;-0.0201;;0;;0;;;
+1.23710000E+00,+35.67852E-03,+15.57802E-03;;1.23710;0.03568;0.01558;;0.0201;;0;;0;;;
+1.23714000E+00,+15.57802E-03,+5.52776E-03;;1.23714;0.01558;0.00553;;0.0101;;0;;0;;;
+1.23718000E+00,+35.67852E-03,+5.52776E-03;;1.23718;0.03568;0.00553;;0.0302;;0;;0;;;
+1.23722000E+00,+15.57802E-03,+5.52776E-03;;1.23722;0.01558;0.00553;;0.0101;;0;;0;;;
+1.23726000E+00,+35.67852E-03,+5.52776E-03;;1.23726;0.03568;0.00553;;0.0302;;0;;0;;;
+1.23730000E+00,+45.72877E-03,+35.67852E-03;;1.23730;0.04573;0.03568;;0.0101;;0;;0;;;
+1.23734000E+00,+15.57802E-03,+45.72877E-03;;1.23734;0.01558;0.04573;;-0.0302;;0;;0;;;
+1.23738000E+00,+5.52776E-03,+45.72877E-03;;1.23738;0.00553;0.04573;;-0.0402;;0;;0;;;
+1.23742000E+00,+5.52776E-03,+15.57802E-03;;1.23742;0.00553;0.01558;;-0.0101;;0;;0;;;
+1.23746000E+00,+35.67852E-03,+5.52776E-03;;1.23746;0.03568;0.00553;;0.0302;;0;;0;;;
+1.23750000E+00,+45.72877E-03,-24.62299E-03;;1.23750;0.04573;-0.02462;;0.0704;;0;;0;;;
+1.23754000E+00,+15.57802E-03,+25.62827E-03;;1.23754;0.01558;0.02563;;-0.0101;;0;;0;;;
+1.23758000E+00,+5.52776E-03,+45.72877E-03;;1.23758;0.00553;0.04573;;-0.0402;;0;;0;;;
+1.23762000E+00,+65.82927E-03,+15.57802E-03;;1.23762;0.06583;0.01558;;0.0503;;0;;0;;;
+1.23766000E+00,+55.77902E-03,+35.67852E-03;;1.23766;0.05578;0.03568;;0.0201;;0;;0;;;
+1.23770000E+00,+15.57802E-03,+45.72877E-03;;1.23770;0.01558;0.04573;;-0.0302;;0;;0;;;
+1.23774000E+00,+35.67852E-03,+15.57802E-03;;1.23774;0.03568;0.01558;;0.0201;;0;;0;;;
+1.23778000E+00,+45.72877E-03,+5.52776E-03;;1.23778;0.04573;0.00553;;0.0402;;0;;0;;;
+1.23782000E+00,+15.57802E-03,+5.52776E-03;;1.23782;0.01558;0.00553;;0.0101;;0;;0;;;
+1.23786000E+00,+5.52776E-03,+5.52776E-03;;1.23786;0.00553;0.00553;;0.0000;;0;;0;;;
+1.23790000E+00,+5.52776E-03,+35.67852E-03;;1.23790;0.00553;0.03568;;-0.0302;;0;;0;;;
+1.23794000E+00,+5.52776E-03,+15.57802E-03;;1.23794;0.00553;0.01558;;-0.0101;;0;;0;;;
+1.23798000E+00,+5.52776E-03,+5.52776E-03;;1.23798;0.00553;0.00553;;0.0000;;0;;0;;;
+1.23802000E+00,+5.52776E-03,+5.52776E-03;;1.23802;0.00553;0.00553;;0.0000;;0;;0;;;
+1.23806000E+00,+35.67852E-03,+5.52776E-03;;1.23806;0.03568;0.00553;;0.0302;;0;;0;;;
+1.23810000E+00,+15.57802E-03,+35.67852E-03;;1.23810;0.01558;0.03568;;-0.0201;;0;;0;;;
+1.23814000E+00,+35.67852E-03,+45.72877E-03;;1.23814;0.03568;0.04573;;-0.0101;;0;;0;;;
+1.23818000E+00,+45.72877E-03,+45.72877E-03;;1.23818;0.04573;0.04573;;0.0000;;0;;0;;;
+1.23822000E+00,+15.57802E-03,+15.57802E-03;;1.23822;0.01558;0.01558;;0.0000;;0;;0;;;
+1.23826000E+00,+35.67852E-03,+5.52776E-03;;1.23826;0.03568;0.00553;;0.0302;;0;;0;;;
+1.23830000E+00,+15.57802E-03,+5.52776E-03;;1.23830;0.01558;0.00553;;0.0101;;0;;0;;;
+1.23834000E+00,+5.52776E-03,+5.52776E-03;;1.23834;0.00553;0.00553;;0.0000;;0;;0;;;
+1.23838000E+00,+35.67852E-03,+5.52776E-03;;1.23838;0.03568;0.00553;;0.0302;;0;;0;;;
+1.23842000E+00,+45.72877E-03,+5.52776E-03;;1.23842;0.04573;0.00553;;0.0402;;0;;0;;;
+1.23846000E+00,+45.72877E-03,+5.52776E-03;;1.23846;0.04573;0.00553;;0.0402;;0;;0;;;
+1.23850000E+00,+15.57802E-03,+35.67852E-03;;1.23850;0.01558;0.03568;;-0.0201;;0;;0;;;
+1.23854000E+00,+5.52776E-03,+15.57802E-03;;1.23854;0.00553;0.01558;;-0.0101;;0;;0;;;
+1.23858000E+00,-24.62299E-03,+35.67852E-03;;1.23858;-0.02462;0.03568;;-0.0603;;0;;0;;;
+1.23862000E+00,+25.62827E-03,+15.57802E-03;;1.23862;0.02563;0.01558;;0.0101;;0;;0;;;
+1.23866000E+00,+15.57802E-03,+35.67852E-03;;1.23866;0.01558;0.03568;;-0.0201;;0;;0;;;
+1.23870000E+00,+35.67852E-03,+45.72877E-03;;1.23870;0.03568;0.04573;;-0.0101;;0;;0;;;
+1.23874000E+00,+15.57802E-03,+15.57802E-03;;1.23874;0.01558;0.01558;;0.0000;;0;;0;;;
+1.23878000E+00,+5.52776E-03,+35.67852E-03;;1.23878;0.00553;0.03568;;-0.0302;;0;;0;;;
+1.23882000E+00,+5.52776E-03,+15.57802E-03;;1.23882;0.00553;0.01558;;-0.0101;;0;;0;;;
+1.23886000E+00,+5.52776E-03,+5.52776E-03;;1.23886;0.00553;0.00553;;0.0000;;0;;0;;;
+1.23890000E+00,+5.52776E-03,+35.67852E-03;;1.23890;0.00553;0.03568;;-0.0302;;0;;0;;;
+1.23894000E+00,+5.52776E-03,+45.72877E-03;;1.23894;0.00553;0.04573;;-0.0402;;0;;0;;;
+1.23898000E+00,+5.52776E-03,+45.72877E-03;;1.23898;0.00553;0.04573;;-0.0402;;0;;0;;;
+1.23902000E+00,+5.52776E-03,+15.57802E-03;;1.23902;0.00553;0.01558;;-0.0101;;0;;0;;;
+1.23906000E+00,+35.67852E-03,+35.67852E-03;;1.23906;0.03568;0.03568;;0.0000;;0;;0;;;
+1.23910000E+00,+45.72877E-03,+15.57802E-03;;1.23910;0.04573;0.01558;;0.0302;;0;;0;;;
+1.23914000E+00,+15.57802E-03,+5.52776E-03;;1.23914;0.01558;0.00553;;0.0101;;0;;0;;;
+1.23918000E+00,+35.67852E-03,-24.62299E-03;;1.23918;0.03568;-0.02462;;0.0603;;0;;0;;;
+1.23922000E+00,+15.57802E-03,-4.52249E-03;;1.23922;0.01558;-0.00452;;0.0201;;0;;0;;;
+1.23926000E+00,+5.52776E-03,+35.67852E-03;;1.23926;0.00553;0.03568;;-0.0302;;0;;0;;;
+1.23930000E+00,+5.52776E-03,+45.72877E-03;;1.23930;0.00553;0.04573;;-0.0402;;0;;0;;;
+1.23934000E+00,+5.52776E-03,+15.57802E-03;;1.23934;0.00553;0.01558;;-0.0101;;0;;0;;;
+1.23938000E+00,+5.52776E-03,+5.52776E-03;;1.23938;0.00553;0.00553;;0.0000;;0;;0;;;
+1.23942000E+00,+5.52776E-03,+35.67852E-03;;1.23942;0.00553;0.03568;;-0.0302;;0;;0;;;
+1.23946000E+00,+5.52776E-03,+15.57802E-03;;1.23946;0.00553;0.01558;;-0.0101;;0;;0;;;
+1.23950000E+00,+35.67852E-03,+5.52776E-03;;1.23950;0.03568;0.00553;;0.0302;;0;;0;;;
+1.23954000E+00,+15.57802E-03,+35.67852E-03;;1.23954;0.01558;0.03568;;-0.0201;;0;;0;;;
+1.23958000E+00,+5.52776E-03,+45.72877E-03;;1.23958;0.00553;0.04573;;-0.0402;;0;;0;;;
+1.23962000E+00,+5.52776E-03,+15.57802E-03;;1.23962;0.00553;0.01558;;-0.0101;;0;;0;;;
+1.23966000E+00,+35.67852E-03,+5.52776E-03;;1.23966;0.03568;0.00553;;0.0302;;0;;0;;;
+1.23970000E+00,+15.57802E-03,+35.67852E-03;;1.23970;0.01558;0.03568;;-0.0201;;0;;0;;;
+1.23974000E+00,+35.67852E-03,+15.57802E-03;;1.23974;0.03568;0.01558;;0.0201;;0;;0;;;
+1.23978000E+00,+15.57802E-03,+35.67852E-03;;1.23978;0.01558;0.03568;;-0.0201;;0;;0;;;
+1.23982000E+00,+5.52776E-03,-14.57274E-03;;1.23982;0.00553;-0.01457;;0.0201;;0;;0;;;
+1.23986000E+00,+5.52776E-03,-4.52249E-03;;1.23986;0.00553;-0.00452;;0.0101;;0;;0;;;
+1.23990000E+00,-24.62299E-03,+5.52776E-03;;1.23990;-0.02462;0.00553;;-0.0302;;0;;0;;;
+1.23994000E+00,+25.62827E-03,+35.67852E-03;;1.23994;0.02563;0.03568;;-0.0101;;0;;0;;;
+1.23998000E+00,+15.57802E-03,+15.57802E-03;;1.23998;0.01558;0.01558;;0.0000;;0;;0;;;
+1.24002000E+00,+5.52776E-03,+5.52776E-03;;1.24002;0.00553;0.00553;;0.0000;;0;;0;;;
+1.24006000E+00,+5.52776E-03,+5.52776E-03;;1.24006;0.00553;0.00553;;0.0000;;0;;0;;;
+1.24010000E+00,+5.52776E-03,+5.52776E-03;;1.24010;0.00553;0.00553;;0.0000;;0;;0;;;
+1.24014000E+00,+5.52776E-03,+5.52776E-03;;1.24014;0.00553;0.00553;;0.0000;;0;;0;;;
+1.24018000E+00,+5.52776E-03,+35.67852E-03;;1.24018;0.00553;0.03568;;-0.0302;;0;;0;;;
+1.24022000E+00,+5.52776E-03,+15.57802E-03;;1.24022;0.00553;0.01558;;-0.0101;;0;;0;;;
+1.24026000E+00,+5.52776E-03,+5.52776E-03;;1.24026;0.00553;0.00553;;0.0000;;0;;0;;;
+1.24030000E+00,+35.67852E-03,+5.52776E-03;;1.24030;0.03568;0.00553;;0.0302;;0;;0;;;
+1.24034000E+00,+15.57802E-03,+35.67852E-03;;1.24034;0.01558;0.03568;;-0.0201;;0;;0;;;
+1.24038000E+00,+5.52776E-03,+45.72877E-03;;1.24038;0.00553;0.04573;;-0.0402;;0;;0;;;
+1.24042000E+00,+5.52776E-03,-14.57274E-03;;1.24042;0.00553;-0.01457;;0.0201;;0;;0;;;
+1.24046000E+00,+35.67852E-03,-4.52249E-03;;1.24046;0.03568;-0.00452;;0.0402;;0;;0;;;
+1.24050000E+00,+15.57802E-03,+5.52776E-03;;1.24050;0.01558;0.00553;;0.0101;;0;;0;;;
+1.24054000E+00,+5.52776E-03,+5.52776E-03;;1.24054;0.00553;0.00553;;0.0000;;0;;0;;;
+1.24058000E+00,+35.67852E-03,+35.67852E-03;;1.24058;0.03568;0.03568;;0.0000;;0;;0;;;
+1.24062000E+00,+45.72877E-03,+15.57802E-03;;1.24062;0.04573;0.01558;;0.0302;;0;;0;;;
+1.24066000E+00,+45.72877E-03,+5.52776E-03;;1.24066;0.04573;0.00553;;0.0402;;0;;0;;;
+1.24070000E+00,-14.57274E-03,+5.52776E-03;;1.24070;-0.01457;0.00553;;-0.0201;;0;;0;;;
+1.24074000E+00,-4.52249E-03,-24.62299E-03;;1.24074;-0.00452;-0.02462;;0.0201;;0;;0;;;
+1.24078000E+00,+5.52776E-03,-4.52249E-03;;1.24078;0.00553;-0.00452;;0.0101;;0;;0;;;
+1.24082000E+00,+35.67852E-03,+35.67852E-03;;1.24082;0.03568;0.03568;;0.0000;;0;;0;;;
+1.24086000E+00,+45.72877E-03,+15.57802E-03;;1.24086;0.04573;0.01558;;0.0302;;0;;0;;;
+1.24090000E+00,+45.72877E-03,-24.62299E-03;;1.24090;0.04573;-0.02462;;0.0704;;0;;0;;;
+1.24094000E+00,+45.72877E-03,-34.67324E-03;;1.24094;0.04573;-0.03467;;0.0804;;0;;0;;;
+1.24098000E+00,+15.57802E-03,+25.62827E-03;;1.24098;0.01558;0.02563;;-0.0101;;0;;0;;;
+1.24102000E+00,+5.52776E-03,+45.72877E-03;;1.24102;0.00553;0.04573;;-0.0402;;0;;0;;;
+1.24106000E+00,+35.67852E-03,+45.72877E-03;;1.24106;0.03568;0.04573;;-0.0101;;0;;0;;;
+1.24110000E+00,+45.72877E-03,+15.57802E-03;;1.24110;0.04573;0.01558;;0.0302;;0;;0;;;
+1.24114000E+00,+15.57802E-03,+35.67852E-03;;1.24114;0.01558;0.03568;;-0.0201;;0;;0;;;
+1.24118000E+00,+35.67852E-03,+15.57802E-03;;1.24118;0.03568;0.01558;;0.0201;;0;;0;;;
+1.24122000E+00,+15.57802E-03,+5.52776E-03;;1.24122;0.01558;0.00553;;0.0101;;0;;0;;;
+1.24126000E+00,+35.67852E-03,+5.52776E-03;;1.24126;0.03568;0.00553;;0.0302;;0;;0;;;
+1.24130000E+00,+15.57802E-03,+5.52776E-03;;1.24130;0.01558;0.00553;;0.0101;;0;;0;;;
+1.24134000E+00,+5.52776E-03,-24.62299E-03;;1.24134;0.00553;-0.02462;;0.0302;;0;;0;;;
+1.24138000E+00,+35.67852E-03,-34.67324E-03;;1.24138;0.03568;-0.03467;;0.0704;;0;;0;;;
+1.24142000E+00,-14.57274E-03,+25.62827E-03;;1.24142;-0.01457;0.02563;;-0.0402;;0;;0;;;
+1.24146000E+00,+25.62827E-03,+15.57802E-03;;1.24146;0.02563;0.01558;;0.0101;;0;;0;;;
+1.24150000E+00,+45.72877E-03,-24.62299E-03;;1.24150;0.04573;-0.02462;;0.0704;;0;;0;;;
+1.24154000E+00,+45.72877E-03,-4.52249E-03;;1.24154;0.04573;-0.00452;;0.0503;;0;;0;;;
+1.24158000E+00,+45.72877E-03,+5.52776E-03;;1.24158;0.04573;0.00553;;0.0402;;0;;0;;;
+1.24162000E+00,+15.57802E-03,+35.67852E-03;;1.24162;0.01558;0.03568;;-0.0201;;0;;0;;;
+1.24166000E+00,+5.52776E-03,+45.72877E-03;;1.24166;0.00553;0.04573;;-0.0402;;0;;0;;;
+1.24170000E+00,+5.52776E-03,+15.57802E-03;;1.24170;0.00553;0.01558;;-0.0101;;0;;0;;;
+1.24174000E+00,+5.52776E-03,+5.52776E-03;;1.24174;0.00553;0.00553;;0.0000;;0;;0;;;
+1.24178000E+00,+5.52776E-03,+35.67852E-03;;1.24178;0.00553;0.03568;;-0.0302;;0;;0;;;
+1.24182000E+00,+35.67852E-03,+15.57802E-03;;1.24182;0.03568;0.01558;;0.0201;;0;;0;;;
+1.24186000E+00,+15.57802E-03,+35.67852E-03;;1.24186;0.01558;0.03568;;-0.0201;;0;;0;;;
+1.24190000E+00,+5.52776E-03,+45.72877E-03;;1.24190;0.00553;0.04573;;-0.0402;;0;;0;;;
+1.24194000E+00,+5.52776E-03,+45.72877E-03;;1.24194;0.00553;0.04573;;-0.0402;;0;;0;;;
+1.24198000E+00,+5.52776E-03,+15.57802E-03;;1.24198;0.00553;0.01558;;-0.0101;;0;;0;;;
+1.24202000E+00,+5.52776E-03,+65.82927E-03;;1.24202;0.00553;0.06583;;-0.0603;;0;;0;;;
+1.24206000E+00,+5.52776E-03,+55.77902E-03;;1.24206;0.00553;0.05578;;-0.0503;;0;;0;;;
+1.24210000E+00,+5.52776E-03,-14.57274E-03;;1.24210;0.00553;-0.01457;;0.0201;;0;;0;;;
+1.24214000E+00,+5.52776E-03,-34.67324E-03;;1.24214;0.00553;-0.03467;;0.0402;;0;;0;;;
+1.24218000E+00,+5.52776E-03,-4.52249E-03;;1.24218;0.00553;-0.00452;;0.0101;;0;;0;;;
+1.24222000E+00,+35.67852E-03,+5.52776E-03;;1.24222;0.03568;0.00553;;0.0302;;0;;0;;;
+1.24226000E+00,+15.57802E-03,+5.52776E-03;;1.24226;0.01558;0.00553;;0.0101;;0;;0;;;
+1.24230000E+00,+35.67852E-03,+5.52776E-03;;1.24230;0.03568;0.00553;;0.0302;;0;;0;;;
+1.24234000E+00,+15.57802E-03,+5.52776E-03;;1.24234;0.01558;0.00553;;0.0101;;0;;0;;;
+1.24238000E+00,+35.67852E-03,+5.52776E-03;;1.24238;0.03568;0.00553;;0.0302;;0;;0;;;
+1.24242000E+00,+45.72877E-03,+5.52776E-03;;1.24242;0.04573;0.00553;;0.0402;;0;;0;;;
+1.24246000E+00,+15.57802E-03,+35.67852E-03;;1.24246;0.01558;0.03568;;-0.0201;;0;;0;;;
+1.24250000E+00,+35.67852E-03,+15.57802E-03;;1.24250;0.03568;0.01558;;0.0201;;0;;0;;;
+1.24254000E+00,+45.72877E-03,+5.52776E-03;;1.24254;0.04573;0.00553;;0.0402;;0;;0;;;
+1.24258000E+00,+15.57802E-03,+5.52776E-03;;1.24258;0.01558;0.00553;;0.0101;;0;;0;;;
+1.24262000E+00,+5.52776E-03,+5.52776E-03;;1.24262;0.00553;0.00553;;0.0000;;0;;0;;;
+1.24266000E+00,+5.52776E-03,+35.67852E-03;;1.24266;0.00553;0.03568;;-0.0302;;0;;0;;;
+1.24270000E+00,+5.52776E-03,+45.72877E-03;;1.24270;0.00553;0.04573;;-0.0402;;0;;0;;;
+1.24274000E+00,-24.62299E-03,+45.72877E-03;;1.24274;-0.02462;0.04573;;-0.0704;;0;;0;;;
+1.24278000E+00,-4.52249E-03,+15.57802E-03;;1.24278;-0.00452;0.01558;;-0.0201;;0;;0;;;
+1.24282000E+00,+35.67852E-03,+5.52776E-03;;1.24282;0.03568;0.00553;;0.0302;;0;;0;;;
+1.24286000E+00,-14.57274E-03,+35.67852E-03;;1.24286;-0.01457;0.03568;;-0.0503;;0;;0;;;
+1.24290000E+00,-4.52249E-03,+15.57802E-03;;1.24290;-0.00452;0.01558;;-0.0201;;0;;0;;;
+1.24294000E+00,+5.52776E-03,+35.67852E-03;;1.24294;0.00553;0.03568;;-0.0302;;0;;0;;;
+1.24298000E+00,+35.67852E-03,+15.57802E-03;;1.24298;0.03568;0.01558;;0.0201;;0;;0;;;
+1.24302000E+00,+45.72877E-03,+35.67852E-03;;1.24302;0.04573;0.03568;;0.0101;;0;;0;;;
+1.24306000E+00,+45.72877E-03,+15.57802E-03;;1.24306;0.04573;0.01558;;0.0302;;0;;0;;;
+1.24310000E+00,+15.57802E-03,+5.52776E-03;;1.24310;0.01558;0.00553;;0.0101;;0;;0;;;
+1.24314000E+00,+35.67852E-03,+5.52776E-03;;1.24314;0.03568;0.00553;;0.0302;;0;;0;;;
+1.24318000E+00,+45.72877E-03,+5.52776E-03;;1.24318;0.04573;0.00553;;0.0402;;0;;0;;;
+1.24322000E+00,+45.72877E-03,+35.67852E-03;;1.24322;0.04573;0.03568;;0.0101;;0;;0;;;
+1.24326000E+00,+45.72877E-03,+45.72877E-03;;1.24326;0.04573;0.04573;;0.0000;;0;;0;;;
+1.24330000E+00,+45.72877E-03,+45.72877E-03;;1.24330;0.04573;0.04573;;0.0000;;0;;0;;;
+1.24334000E+00,+15.57802E-03,+15.57802E-03;;1.24334;0.01558;0.01558;;0.0000;;0;;0;;;
+1.24338000E+00,+35.67852E-03,+5.52776E-03;;1.24338;0.03568;0.00553;;0.0302;;0;;0;;;
+1.24342000E+00,+15.57802E-03,+5.52776E-03;;1.24342;0.01558;0.00553;;0.0101;;0;;0;;;
+1.24346000E+00,+35.67852E-03,+5.52776E-03;;1.24346;0.03568;0.00553;;0.0302;;0;;0;;;
+1.24350000E+00,-14.57274E-03,+35.67852E-03;;1.24350;-0.01457;0.03568;;-0.0503;;0;;0;;;
+1.24354000E+00,-34.67324E-03,+15.57802E-03;;1.24354;-0.03467;0.01558;;-0.0503;;0;;0;;;
+1.24358000E+00,+25.62827E-03,+5.52776E-03;;1.24358;0.02563;0.00553;;0.0201;;0;;0;;;
+1.24362000E+00,+15.57802E-03,+5.52776E-03;;1.24362;0.01558;0.00553;;0.0101;;0;;0;;;
+1.24366000E+00,+35.67852E-03,+5.52776E-03;;1.24366;0.03568;0.00553;;0.0302;;0;;0;;;
+1.24370000E+00,+45.72877E-03,+5.52776E-03;;1.24370;0.04573;0.00553;;0.0402;;0;;0;;;
+1.24374000E+00,+15.57802E-03,+35.67852E-03;;1.24374;0.01558;0.03568;;-0.0201;;0;;0;;;
+1.24378000E+00,+35.67852E-03,+15.57802E-03;;1.24378;0.03568;0.01558;;0.0201;;0;;0;;;
+1.24382000E+00,+15.57802E-03,+5.52776E-03;;1.24382;0.01558;0.00553;;0.0101;;0;;0;;;
+1.24386000E+00,+35.67852E-03,+5.52776E-03;;1.24386;0.03568;0.00553;;0.0302;;0;;0;;;
+1.24390000E+00,+45.72877E-03,-24.62299E-03;;1.24390;0.04573;-0.02462;;0.0704;;0;;0;;;
+1.24394000E+00,+15.57802E-03,+25.62827E-03;;1.24394;0.01558;0.02563;;-0.0101;;0;;0;;;
+1.24398000E+00,+35.67852E-03,-14.57274E-03;;1.24398;0.03568;-0.01457;;0.0503;;0;;0;;;
+1.24402000E+00,-14.57274E-03,+25.62827E-03;;1.24402;-0.01457;0.02563;;-0.0402;;0;;0;;;
+1.24406000E+00,-4.52249E-03,+45.72877E-03;;1.24406;-0.00452;0.04573;;-0.0503;;0;;0;;;
+1.24410000E+00,+5.52776E-03,+15.57802E-03;;1.24410;0.00553;0.01558;;-0.0101;;0;;0;;;
+1.24414000E+00,+35.67852E-03,+5.52776E-03;;1.24414;0.03568;0.00553;;0.0302;;0;;0;;;
+1.24418000E+00,+15.57802E-03,+5.52776E-03;;1.24418;0.01558;0.00553;;0.0101;;0;;0;;;
+1.24422000E+00,+5.52776E-03,+65.82927E-03;;1.24422;0.00553;0.06583;;-0.0603;;0;;0;;;
