x-axis,1,3;;x-axis;1.00000;3.00000;;;;;;;;;;;;;
second,Volt,Volt;;second;Volt;Volt;;;;Active;;Packet Start;Packet End;;Active ID;;Packet ID;Packet Length;Packet Length [ms]
-193.5000E-03,+5.5278E-03,+3.3020101E+00;;-0.19350;0.00553;3.30201;;-3.29648;;0;;0;0;;0;;;;
-193.4000E-03,+40.7036E-03,+3.2668343E+00;;-0.19340;0.04070;3.26683;;-3.22613;;0;;0;0;;0;;;;
-193.3000E-03,+45.7288E-03,+3.2618091E+00;;-0.19330;0.04573;3.26181;;-3.21608;;0;;0;0;;0;;;;
-193.2000E-03,+10.5529E-03,+3.2969850E+00;;-0.19320;0.01055;3.29699;;-3.28643;;0;;0;0;;0;;;;
-193.1000E-03,+5.5278E-03,+3.3020101E+00;;-0.19310;0.00553;3.30201;;-3.29648;;0;;0;0;;0;;;;
-193.0000E-03,+40.7036E-03,+3.3020101E+00;;-0.19300;0.04070;3.30201;;-3.26131;;0;;0;0;;0;;;;
-192.9000E-03,+45.7288E-03,+3.3020101E+00;;-0.19290;0.04573;3.30201;;-3.25628;;0;;0;0;;0;;;;
-192.8000E-03,+45.7288E-03,+3.2668343E+00;;-0.19280;0.04573;3.26683;;-3.22111;;0;;0;0;;0;;;;
-192.7000E-03,+10.5529E-03,+3.2618091E+00;;-0.19270;0.01055;3.26181;;-3.25126;;0;;0;0;;0;;;;
-192.6000E-03,+5.5278E-03,+3.2618091E+00;;-0.19260;0.00553;3.26181;;-3.25628;;0;;0;0;;0;;;;
-192.5000E-03,+5.5278E-03,+3.2618091E+00;;-0.19250;0.00553;3.26181;;-3.25628;;0;;0;0;;0;;;;
-192.4000E-03,+40.7036E-03,+3.2969850E+00;;-0.19240;0.04070;3.29699;;-3.25628;;0;;0;0;;0;;;;
-192.3000E-03,+45.7288E-03,+3.3020101E+00;;-0.19230;0.04573;3.30201;;-3.25628;;0;;0;0;;0;;;;
-192.2000E-03,+10.5529E-03,+3.3020101E+00;;-0.19220;0.01055;3.30201;;-3.29146;;0;;0;0;;0;;;;
-192.1000E-03,+5.5278E-03,+3.3020101E+00;;-0.19210;0.00553;3.30201;;-3.29648;;0;;0;0;;0;;;;
-192.0000E-03,+5.5278E-03,+3.3020101E+00;;-0.19200;0.00553;3.30201;;-3.29648;;0;;0;0;;0;;;;
-191.9000E-03,+40.7036E-03,+3.2668343E+00;;-0.19190;0.04070;3.26683;;-3.22613;;0;;0;0;;0;;;;
-191.8000E-03,+45.7288E-03,+3.2618091E+00;;-0.19180;0.04573;3.26181;;-3.21608;;0;;0;0;;0;;;;
-191.7000E-03,+10.5529E-03,+3.2969850E+00;;-0.19170;0.01055;3.29699;;-3.28643;;0;;0;0;;0;;;;
-191.6000E-03,+40.7036E-03,+3.3020101E+00;;-0.19160;0.04070;3.30201;;-3.26131;;0;;0;0;;0;;;;
-191.5000E-03,+10.5529E-03,+3.3020101E+00;;-0.19150;0.01055;3.30201;;-3.29146;;0;;0;0;;0;;;;
-191.4000E-03,+5.5278E-03,+3.3020101E+00;;-0.19140;0.00553;3.30201;;-3.29648;;0;;0;0;;0;;;;
-191.3000E-03,+40.7036E-03,+3.2668343E+00;;-0.19130;0.04070;3.26683;;-3.22613;;0;;0;0;;0;;;;
-191.2000E-03,+10.5529E-03,+3.2969850E+00;;-0.19120;0.01055;3.29699;;-3.28643;;0;;0;0;;0;;;;
-191.1000E-03,+40.7036E-03,+3.2668343E+00;;-0.19110;0.04070;3.26683;;-3.22613;;0;;0;0;;0;;;;
-191.0000E-03,+45.7288E-03,+3.2266333E+00;;-0.19100;0.04573;3.22663;;-3.18090;;0;;0;0;;0;;;;
-190.9000E-03,+45.7288E-03,+3.2567840E+00;;-0.19090;0.04573;3.25678;;-3.21106;;0;;0;0;;0;;;;
-190.8000E-03,+45.7288E-03,+3.2618091E+00;;-0.19080;0.04573;3.26181;;-3.21608;;0;;0;0;;0;;;;
-190.7000E-03,+45.7288E-03,+3.2969850E+00;;-0.19070;0.04573;3.29699;;-3.25126;;0;;0;0;;0;;;;
-190.6000E-03,+10.5529E-03,+3.3020101E+00;;-0.19060;0.01055;3.30201;;-3.29146;;0;;0;0;;0;;;;
-190.5000E-03,+40.7036E-03,+3.3020101E+00;;-0.19050;0.04070;3.30201;;-3.26131;;0;;0;0;;0;;;;
-190.4000E-03,+45.7288E-03,+3.3020101E+00;;-0.19040;0.04573;3.30201;;-3.25628;;0;;0;0;;0;;;;
-190.3000E-03,+10.5529E-03,+3.2668343E+00;;-0.19030;0.01055;3.26683;;-3.25628;;0;;0;0;;0;;;;
-190.2000E-03,+5.5278E-03,+3.2969850E+00;;-0.19020;0.00553;3.29699;;-3.29146;;0;;0;0;;0;;;;
-190.1000E-03,+5.5278E-03,+3.3020101E+00;;-0.19010;0.00553;3.30201;;-3.29648;;0;;0;0;;0;;;;
-190.0000E-03,+40.7036E-03,+3.2668343E+00;;-0.19000;0.04070;3.26683;;-3.22613;;0;;0;0;;0;;;;
-189.9000E-03,+10.5529E-03,+3.2969850E+00;;-0.18990;0.01055;3.29699;;-3.28643;;0;;0;0;;0;;;;
-189.8000E-03,+5.5278E-03,+3.3020101E+00;;-0.18980;0.00553;3.30201;;-3.29648;;0;;0;0;;0;;;;
-189.7000E-03,+5.5278E-03,+3.3020101E+00;;-0.18970;0.00553;3.30201;;-3.29648;;0;;0;0;;0;;;;
-189.6000E-03,+5.5278E-03,+3.3020101E+00;;-0.18960;0.00553;3.30201;;-3.29648;;0;;0;0;;0;;;;
-189.5000E-03,+40.7036E-03,+3.3020101E+00;;-0.18950;0.04070;3.30201;;-3.26131;;0;;0;0;;0;;;;
-189.4000E-03,+45.7288E-03,+3.3020101E+00;;-0.18940;0.04573;3.30201;;-3.25628;;0;;0;0;;0;;;;
-189.3000E-03,+45.7288E-03,+3.3020101E+00;;-0.18930;0.04573;3.30201;;-3.25628;;0;;0;0;;0;;;;
-189.2000E-03,+10.5529E-03,+3.2668343E+00;;-0.18920;0.01055;3.26683;;-3.25628;;0;;0;0;;0;;;;
-189.1000E-03,+40.7036E-03,+3.2266333E+00;;-0.18910;0.04070;3.22663;;-3.18593;;0;;0;0;;0;;;;
-189.0000E-03,+45.7288E-03,+3.2567840E+00;;-0.18900;0.04573;3.25678;;-3.21106;;0;;0;0;;0;;;;
-188.9000E-03,+10.5529E-03,+3.2969850E+00;;-0.18890;0.01055;3.29699;;-3.28643;;0;;0;0;;0;;;;
-188.8000E-03,+40.7036E-03,+3.3020101E+00;;-0.18880;0.04070;3.30201;;-3.26131;;0;;0;0;;0;;;;
-188.7000E-03,+45.7288E-03,+3.3020101E+00;;-0.18870;0.04573;3.30201;;-3.25628;;0;;0;0;;0;;;;
-188.6000E-03,+45.7288E-03,+3.3020101E+00;;-0.18860;0.04573;3.30201;;-3.25628;;0;;0;0;;0;;;;
-188.5000E-03,+10.5529E-03,+3.2316584E+00;;-0.18850;0.01055;3.23166;;-3.22111;;0;;0;0;;0;;;;
-188.4000E-03,+5.5278E-03,+3.2919599E+00;;-0.18840;0.00553;3.29196;;-3.28643;;0;;0;0;;0;;;;
-188.3000E-03,+5.5278E-03,+3.2668343E+00;;-0.18830;0.00553;3.26683;;-3.26131;;0;;0;0;;0;;;;
-188.2000E-03,+40.7036E-03,+3.2969850E+00;;-0.18820;0.04070;3.29699;;-3.25628;;0;;0;0;;0;;;;
-188.1000E-03,+45.7288E-03,+3.2668343E+00;;-0.18810;0.04573;3.26683;;-3.22111;;0;;0;0;;0;;;;
-188.0000E-03,+10.5529E-03,+3.2618091E+00;;-0.18800;0.01055;3.26181;;-3.25126;;0;;0;0;;0;;;;
-187.9000E-03,+5.5278E-03,+3.2969850E+00;;-0.18790;0.00553;3.29699;;-3.29146;;0;;0;0;;0;;;;
-187.8000E-03,+5.5278E-03,+3.2668343E+00;;-0.18780;0.00553;3.26683;;-3.26131;;0;;0;0;;0;;;;
-187.7000E-03,+5.5278E-03,+3.2969850E+00;;-0.18770;0.00553;3.29699;;-3.29146;;0;;0;0;;0;;;;
-187.6000E-03,+5.5278E-03,+3.3020101E+00;;-0.18760;0.00553;3.30201;;-3.29648;;0;;0;0;;0;;;;
-187.5000E-03,+40.7036E-03,+3.2668343E+00;;-0.18750;0.04070;3.26683;;-3.22613;;0;;0;0;;0;;;;
-187.4000E-03,+10.5529E-03,+3.2618091E+00;;-0.18740;0.01055;3.26181;;-3.25126;;0;;0;0;;0;;;;
-187.3000E-03,+5.5278E-03,+3.2969850E+00;;-0.18730;0.00553;3.29699;;-3.29146;;0;;0;0;;0;;;;
-187.2000E-03,+5.5278E-03,+3.3020101E+00;;-0.18720;0.00553;3.30201;;-3.29648;;0;;0;0;;0;;;;
-187.1000E-03,+5.5278E-03,+3.3020101E+00;;-0.18710;0.00553;3.30201;;-3.29648;;0;;0;0;;0;;;;
-187.0000E-03,+40.7036E-03,+3.3020101E+00;;-0.18700;0.04070;3.30201;;-3.26131;;0;;0;0;;0;;;;
-186.9000E-03,-24.6230E-03,+3.3020101E+00;;-0.18690;-0.02462;3.30201;;-3.32663;;0;;0;0;;0;;;;
-186.8000E-03,+502.6E-06,+3.2668343E+00;;-0.18680;0.00050;3.26683;;-3.26633;;0;;0;0;;0;;;;
-186.7000E-03,+40.7036E-03,+3.2618091E+00;;-0.18670;0.04070;3.26181;;-3.22111;;0;;0;0;;0;;;;
-186.6000E-03,+10.5529E-03,+3.2969850E+00;;-0.18660;0.01055;3.29699;;-3.28643;;0;;0;0;;0;;;;
-186.5000E-03,+5.5278E-03,+3.3020101E+00;;-0.18650;0.00553;3.30201;;-3.29648;;0;;0;0;;0;;;;
-186.4000E-03,+40.7036E-03,+3.3020101E+00;;-0.18640;0.04070;3.30201;;-3.26131;;0;;0;0;;0;;;;
-186.3000E-03,+10.5529E-03,+3.3020101E+00;;-0.18630;0.01055;3.30201;;-3.29146;;0;;0;0;;0;;;;
-186.2000E-03,+5.5278E-03,+3.3020101E+00;;-0.18620;0.00553;3.30201;;-3.29648;;0;;0;0;;0;;;;
-186.1000E-03,+40.7036E-03,+3.2668343E+00;;-0.18610;0.04070;3.26683;;-3.22613;;0;;0;0;;0;;;;
-186.0000E-03,+10.5529E-03,+3.2618091E+00;;-0.18600;0.01055;3.26181;;-3.25126;;0;;0;0;;0;;;;
-185.9000E-03,+5.5278E-03,+3.2618091E+00;;-0.18590;0.00553;3.26181;;-3.25628;;0;;0;0;;0;;;;
-185.8000E-03,+5.5278E-03,+3.2969850E+00;;-0.18580;0.00553;3.29699;;-3.29146;;0;;0;0;;0;;;;
-185.7000E-03,+40.7036E-03,+3.3020101E+00;;-0.18570;0.04070;3.30201;;-3.26131;;0;;0;0;;0;;;;
-185.6000E-03,+10.5529E-03,+3.2668343E+00;;-0.18560;0.01055;3.26683;;-3.25628;;0;;0;0;;0;;;;
-185.5000E-03,+5.5278E-03,+3.2969850E+00;;-0.18550;0.00553;3.29699;;-3.29146;;0;;0;0;;0;;;;
-185.4000E-03,+40.7036E-03,+3.2668343E+00;;-0.18540;0.04070;3.26683;;-3.22613;;0;;0;0;;0;;;;
-185.3000E-03,+10.5529E-03,+3.2969850E+00;;-0.18530;0.01055;3.29699;;-3.28643;;0;;0;0;;0;;;;
-185.2000E-03,+5.5278E-03,+3.3020101E+00;;-0.18520;0.00553;3.30201;;-3.29648;;0;;0;0;;0;;;;
-185.1000E-03,+5.5278E-03,+3.2668343E+00;;-0.18510;0.00553;3.26683;;-3.26131;;0;;0;0;;0;;;;
-185.0000E-03,+5.5278E-03,+3.2618091E+00;;-0.18500;0.00553;3.26181;;-3.25628;;0;;0;0;;0;;;;
-184.9000E-03,+5.5278E-03,+3.2618091E+00;;-0.18490;0.00553;3.26181;;-3.25628;;0;;0;0;;0;;;;
-184.8000E-03,+5.5278E-03,+3.2969850E+00;;-0.18480;0.00553;3.29699;;-3.29146;;0;;0;0;;0;;;;
-184.7000E-03,+5.5278E-03,+3.3020101E+00;;-0.18470;0.00553;3.30201;;-3.29648;;0;;0;0;;0;;;;
-184.6000E-03,+40.7036E-03,+3.2668343E+00;;-0.18460;0.04070;3.26683;;-3.22613;;0;;0;0;;0;;;;
-184.5000E-03,+10.5529E-03,+412.5629E-03;;-0.18450;0.01055;0.41256;;-0.40201;;0;;0;0;;0;;;;
-184.4000E-03,+40.7036E-03,-64.8240E-03;;-0.18440;0.04070;-0.06482;;0.10553;;1;;1;0;;2660;;;;
-184.3000E-03,+10.5529E-03,-74.8742E-03;;-0.18430;0.01055;-0.07487;;0.08543;;1;;0;0;;2660;;;;
-184.2000E-03,+5.5278E-03,-4.5225E-03;;-0.18420;0.00553;-0.00452;;0.01005;;1;;0;0;;2660;;;;
-184.1000E-03,+5.5278E-03,+5.5278E-03;;-0.18410;0.00553;0.00553;;0.00000;;0;;0;1;;0;;;;
-184.0000E-03,+5.5278E-03,+5.5278E-03;;-0.18400;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-183.9000E-03,+40.7036E-03,+5.5278E-03;;-0.18390;0.04070;0.00553;;0.03518;;1;;1;0;;2661;;;;
-183.8000E-03,-24.6230E-03,+40.7036E-03;;-0.18380;-0.02462;0.04070;;-0.06533;;0;;0;1;;0;;;;
-183.7000E-03,+35.6785E-03,+45.7288E-03;;-0.18370;0.03568;0.04573;;-0.01005;;0;;0;0;;0;;;;
-183.6000E-03,+10.5529E-03,+45.7288E-03;;-0.18360;0.01055;0.04573;;-0.03518;;0;;0;0;;0;;;;
-183.5000E-03,+40.7036E-03,+10.5529E-03;;-0.18350;0.04070;0.01055;;0.03015;;1;;1;0;;2662;;;;
-183.4000E-03,+10.5529E-03,+5.5278E-03;;-0.18340;0.01055;0.00553;;0.00503;;1;;0;0;;2662;;;;
-183.3000E-03,+40.7036E-03,+5.5278E-03;;-0.18330;0.04070;0.00553;;0.03518;;1;;0;0;;2662;;;;
-183.2000E-03,+10.5529E-03,+5.5278E-03;;-0.18320;0.01055;0.00553;;0.00503;;1;;0;0;;2662;;;;
-183.1000E-03,+5.5278E-03,+5.5278E-03;;-0.18310;0.00553;0.00553;;0.00000;;0;;0;1;;0;;;;
-183.0000E-03,+5.5278E-03,+40.7036E-03;;-0.18300;0.00553;0.04070;;-0.03518;;0;;0;0;;0;;;;
-182.9000E-03,+5.5278E-03,+10.5529E-03;;-0.18290;0.00553;0.01055;;-0.00503;;0;;0;0;;0;;;;
-182.8000E-03,+40.7036E-03,+75.8795E-03;;-0.18280;0.04070;0.07588;;-0.03518;;0;;0;0;;0;;;;
-182.7000E-03,+10.5529E-03,+50.7539E-03;;-0.18270;0.01055;0.05075;;-0.04020;;0;;0;0;;0;;;;
-182.6000E-03,+5.5278E-03,+10.5529E-03;;-0.18260;0.00553;0.01055;;-0.00503;;0;;0;0;;0;;;;
-182.5000E-03,+5.5278E-03,+40.7036E-03;;-0.18250;0.00553;0.04070;;-0.03518;;0;;0;0;;0;;;;
-182.4000E-03,+5.5278E-03,+10.5529E-03;;-0.18240;0.00553;0.01055;;-0.00503;;0;;0;0;;0;;;;
-182.3000E-03,+5.5278E-03,+5.5278E-03;;-0.18230;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-182.2000E-03,+5.5278E-03,-29.6481E-03;;-0.18220;0.00553;-0.02965;;0.03518;;1;;1;0;;2663;;;;
-182.1000E-03,+5.5278E-03,+502.6E-06;;-0.18210;0.00553;0.00050;;0.00503;;1;;0;0;;2663;;;;
-182.0000E-03,+5.5278E-03,+5.5278E-03;;-0.18200;0.00553;0.00553;;0.00000;;0;;0;1;;0;;;;
-181.9000E-03,+5.5278E-03,+40.7036E-03;;-0.18190;0.00553;0.04070;;-0.03518;;0;;0;0;;0;;;;
-181.8000E-03,+5.5278E-03,+10.5529E-03;;-0.18180;0.00553;0.01055;;-0.00503;;0;;0;0;;0;;;;
-181.7000E-03,+5.5278E-03,+40.7036E-03;;-0.18170;0.00553;0.04070;;-0.03518;;0;;0;0;;0;;;;
-181.6000E-03,+5.5278E-03,+10.5529E-03;;-0.18160;0.00553;0.01055;;-0.00503;;0;;0;0;;0;;;;
-181.5000E-03,+40.7036E-03,-29.6481E-03;;-0.18150;0.04070;-0.02965;;0.07035;;1;;1;0;;2664;;;;
-181.4000E-03,+10.5529E-03,+502.6E-06;;-0.18140;0.01055;0.00050;;0.01005;;1;;0;0;;2664;;;;
-181.3000E-03,+40.7036E-03,+5.5278E-03;;-0.18130;0.04070;0.00553;;0.03518;;1;;0;0;;2664;;;;
-181.2000E-03,-24.6230E-03,+5.5278E-03;;-0.18120;-0.02462;0.00553;;-0.03015;;0;;0;1;;0;;;;
-181.1000E-03,+502.6E-06,+5.5278E-03;;-0.18110;0.00050;0.00553;;-0.00503;;0;;0;0;;0;;;;
-181.0000E-03,+40.7036E-03,+5.5278E-03;;-0.18100;0.04070;0.00553;;0.03518;;1;;1;0;;2665;;;;
-180.9000E-03,+45.7288E-03,+5.5278E-03;;-0.18090;0.04573;0.00553;;0.04020;;1;;0;0;;2665;;;;
-180.8000E-03,+10.5529E-03,-29.6481E-03;;-0.18080;0.01055;-0.02965;;0.04020;;1;;0;0;;2665;;;;
-180.7000E-03,+5.5278E-03,+502.6E-06;;-0.18070;0.00553;0.00050;;0.00503;;1;;0;0;;2665;;;;
-180.6000E-03,+5.5278E-03,+5.5278E-03;;-0.18060;0.00553;0.00553;;0.00000;;0;;0;1;;0;;;;
-180.5000E-03,+40.7036E-03,+5.5278E-03;;-0.18050;0.04070;0.00553;;0.03518;;1;;1;0;;2666;;;;
-180.4000E-03,+10.5529E-03,+40.7036E-03;;-0.18040;0.01055;0.04070;;-0.03015;;0;;0;1;;0;;;;
-180.3000E-03,-29.6481E-03,+45.7288E-03;;-0.18030;-0.02965;0.04573;;-0.07538;;0;;0;0;;0;;;;
-180.2000E-03,+35.6785E-03,+10.5529E-03;;-0.18020;0.03568;0.01055;;0.02513;;1;;1;0;;2667;;;;
-180.1000E-03,+45.7288E-03,+40.7036E-03;;-0.18010;0.04573;0.04070;;0.00503;;1;;0;0;;2667;;;;
-180.0000E-03,+45.7288E-03,+10.5529E-03;;-0.18000;0.04573;0.01055;;0.03518;;1;;0;0;;2667;;;;
-179.9000E-03,+10.5529E-03,+40.7036E-03;;-0.17990;0.01055;0.04070;;-0.03015;;0;;0;1;;0;;;;
-179.8000E-03,+5.5278E-03,+45.7288E-03;;-0.17980;0.00553;0.04573;;-0.04020;;0;;0;0;;0;;;;
-179.7000E-03,+40.7036E-03,+10.5529E-03;;-0.17970;0.04070;0.01055;;0.03015;;1;;1;0;;2668;;;;
-179.6000E-03,+45.7288E-03,+5.5278E-03;;-0.17960;0.04573;0.00553;;0.04020;;1;;0;0;;2668;;;;
-179.5000E-03,+45.7288E-03,+5.5278E-03;;-0.17950;0.04573;0.00553;;0.04020;;1;;0;0;;2668;;;;
-179.4000E-03,+10.5529E-03,+40.7036E-03;;-0.17940;0.01055;0.04070;;-0.03015;;0;;0;1;;0;;;;
-179.3000E-03,+5.5278E-03,+45.7288E-03;;-0.17930;0.00553;0.04573;;-0.04020;;0;;0;0;;0;;;;
-179.2000E-03,+5.5278E-03,+10.5529E-03;;-0.17920;0.00553;0.01055;;-0.00503;;0;;0;0;;0;;;;
-179.1000E-03,+5.5278E-03,+5.5278E-03;;-0.17910;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-179.0000E-03,+5.5278E-03,+5.5278E-03;;-0.17900;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-178.9000E-03,+5.5278E-03,+5.5278E-03;;-0.17890;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-178.8000E-03,+40.7036E-03,-29.6481E-03;;-0.17880;0.04070;-0.02965;;0.07035;;1;;1;0;;2669;;;;
-178.7000E-03,+10.5529E-03,+502.6E-06;;-0.17870;0.01055;0.00050;;0.01005;;1;;0;0;;2669;;;;
-178.6000E-03,+40.7036E-03,+5.5278E-03;;-0.17860;0.04070;0.00553;;0.03518;;1;;0;0;;2669;;;;
-178.5000E-03,+45.7288E-03,+5.5278E-03;;-0.17850;0.04573;0.00553;;0.04020;;1;;0;0;;2669;;;;
-178.4000E-03,+10.5529E-03,+5.5278E-03;;-0.17840;0.01055;0.00553;;0.00503;;1;;0;0;;2669;;;;
-178.3000E-03,+40.7036E-03,+5.5278E-03;;-0.17830;0.04070;0.00553;;0.03518;;1;;0;0;;2669;;;;
-178.2000E-03,+45.7288E-03,+5.5278E-03;;-0.17820;0.04573;0.00553;;0.04020;;1;;0;0;;2669;;;;
-178.1000E-03,+45.7288E-03,+40.7036E-03;;-0.17810;0.04573;0.04070;;0.00503;;1;;0;0;;2669;;;;
-178.0000E-03,+45.7288E-03,+10.5529E-03;;-0.17800;0.04573;0.01055;;0.03518;;1;;0;0;;2669;;;;
-177.9000E-03,+45.7288E-03,+5.5278E-03;;-0.17790;0.04573;0.00553;;0.04020;;1;;0;0;;2669;;;;
-177.8000E-03,+10.5529E-03,+5.5278E-03;;-0.17780;0.01055;0.00553;;0.00503;;1;;0;0;;2669;;;;
-177.7000E-03,+5.5278E-03,+40.7036E-03;;-0.17770;0.00553;0.04070;;-0.03518;;0;;0;1;;0;;;;
-177.6000E-03,+40.7036E-03,+10.5529E-03;;-0.17760;0.04070;0.01055;;0.03015;;1;;1;0;;2670;;;;
-177.5000E-03,+45.7288E-03,+5.5278E-03;;-0.17750;0.04573;0.00553;;0.04020;;1;;0;0;;2670;;;;
-177.4000E-03,+45.7288E-03,+40.7036E-03;;-0.17740;0.04573;0.04070;;0.00503;;1;;0;0;;2670;;;;
-177.3000E-03,+45.7288E-03,+10.5529E-03;;-0.17730;0.04573;0.01055;;0.03518;;1;;0;0;;2670;;;;
-177.2000E-03,+45.7288E-03,+5.5278E-03;;-0.17720;0.04573;0.00553;;0.04020;;1;;0;0;;2670;;;;
-177.1000E-03,+10.5529E-03,+5.5278E-03;;-0.17710;0.01055;0.00553;;0.00503;;1;;0;0;;2670;;;;
-177.0000E-03,+5.5278E-03,+5.5278E-03;;-0.17700;0.00553;0.00553;;0.00000;;0;;0;1;;0;;;;
-176.9000E-03,+40.7036E-03,+5.5278E-03;;-0.17690;0.04070;0.00553;;0.03518;;1;;1;0;;2671;;;;
-176.8000E-03,+10.5529E-03,+5.5278E-03;;-0.17680;0.01055;0.00553;;0.00503;;1;;0;0;;2671;;;;
-176.7000E-03,+40.7036E-03,+5.5278E-03;;-0.17670;0.04070;0.00553;;0.03518;;1;;0;0;;2671;;;;
-176.6000E-03,+45.7288E-03,+5.5278E-03;;-0.17660;0.04573;0.00553;;0.04020;;1;;0;0;;2671;;;;
-176.5000E-03,+10.5529E-03,-29.6481E-03;;-0.17650;0.01055;-0.02965;;0.04020;;1;;0;0;;2671;;;;
-176.4000E-03,+40.7036E-03,+502.6E-06;;-0.17640;0.04070;0.00050;;0.04020;;1;;0;0;;2671;;;;
-176.3000E-03,+10.5529E-03,+5.5278E-03;;-0.17630;0.01055;0.00553;;0.00503;;1;;0;0;;2671;;;;
-176.2000E-03,+5.5278E-03,+5.5278E-03;;-0.17620;0.00553;0.00553;;0.00000;;0;;0;1;;0;;;;
-176.1000E-03,+40.7036E-03,+5.5278E-03;;-0.17610;0.04070;0.00553;;0.03518;;1;;1;0;;2672;;;;
-176.0000E-03,+45.7288E-03,+40.7036E-03;;-0.17600;0.04573;0.04070;;0.00503;;1;;0;0;;2672;;;;
-175.9000E-03,+10.5529E-03,+45.7288E-03;;-0.17590;0.01055;0.04573;;-0.03518;;0;;0;1;;0;;;;
-175.8000E-03,+5.5278E-03,+10.5529E-03;;-0.17580;0.00553;0.01055;;-0.00503;;0;;0;0;;0;;;;
-175.7000E-03,+40.7036E-03,+5.5278E-03;;-0.17570;0.04070;0.00553;;0.03518;;1;;1;0;;2673;;;;
-175.6000E-03,+10.5529E-03,+5.5278E-03;;-0.17560;0.01055;0.00553;;0.00503;;1;;0;0;;2673;;;;
-175.5000E-03,+5.5278E-03,+5.5278E-03;;-0.17550;0.00553;0.00553;;0.00000;;0;;0;1;;0;;;;
-175.4000E-03,+40.7036E-03,+5.5278E-03;;-0.17540;0.04070;0.00553;;0.03518;;1;;1;0;;2674;;;;
-175.3000E-03,+10.5529E-03,-29.6481E-03;;-0.17530;0.01055;-0.02965;;0.04020;;1;;0;0;;2674;;;;
-175.2000E-03,-29.6481E-03,+502.6E-06;;-0.17520;-0.02965;0.00050;;-0.03015;;0;;0;1;;0;;;;
-175.1000E-03,-34.6732E-03,+40.7036E-03;;-0.17510;-0.03467;0.04070;;-0.07538;;0;;0;0;;0;;;;
-175.0000E-03,+35.6785E-03,+10.5529E-03;;-0.17500;0.03568;0.01055;;0.02513;;1;;1;0;;2675;;;;
-174.9000E-03,+10.5529E-03,-29.6481E-03;;-0.17490;0.01055;-0.02965;;0.04020;;1;;0;0;;2675;;;;
-174.8000E-03,+40.7036E-03,+35.6785E-03;;-0.17480;0.04070;0.03568;;0.00503;;1;;0;0;;2675;;;;
-174.7000E-03,+10.5529E-03,+45.7288E-03;;-0.17470;0.01055;0.04573;;-0.03518;;0;;0;1;;0;;;;
-174.6000E-03,+5.5278E-03,+10.5529E-03;;-0.17460;0.00553;0.01055;;-0.00503;;0;;0;0;;0;;;;
-174.5000E-03,+40.7036E-03,+5.5278E-03;;-0.17450;0.04070;0.00553;;0.03518;;1;;1;0;;2676;;;;
-174.4000E-03,+10.5529E-03,+40.7036E-03;;-0.17440;0.01055;0.04070;;-0.03015;;0;;0;1;;0;;;;
-174.3000E-03,+5.5278E-03,+10.5529E-03;;-0.17430;0.00553;0.01055;;-0.00503;;0;;0;0;;0;;;;
-174.2000E-03,+5.5278E-03,+5.5278E-03;;-0.17420;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-174.1000E-03,+5.5278E-03,+40.7036E-03;;-0.17410;0.00553;0.04070;;-0.03518;;0;;0;0;;0;;;;
-174.0000E-03,+5.5278E-03,+45.7288E-03;;-0.17400;0.00553;0.04573;;-0.04020;;0;;0;0;;0;;;;
-173.9000E-03,+5.5278E-03,-24.6230E-03;;-0.17390;0.00553;-0.02462;;0.03015;;1;;1;0;;2677;;;;
-173.8000E-03,+40.7036E-03,+502.6E-06;;-0.17380;0.04070;0.00050;;0.04020;;1;;0;0;;2677;;;;
-173.7000E-03,+80.9046E-03,+40.7036E-03;;-0.17370;0.08090;0.04070;;0.04020;;1;;0;0;;2677;;;;
-173.6000E-03,+15.5780E-03,+10.5529E-03;;-0.17360;0.01558;0.01055;;0.00503;;1;;0;0;;2677;;;;
-173.5000E-03,+5.5278E-03,+5.5278E-03;;-0.17350;0.00553;0.00553;;0.00000;;0;;0;1;;0;;;;
-173.4000E-03,+40.7036E-03,+5.5278E-03;;-0.17340;0.04070;0.00553;;0.03518;;1;;1;0;;2678;;;;
-173.3000E-03,+45.7288E-03,+5.5278E-03;;-0.17330;0.04573;0.00553;;0.04020;;1;;0;0;;2678;;;;
-173.2000E-03,+45.7288E-03,+5.5278E-03;;-0.17320;0.04573;0.00553;;0.04020;;1;;0;0;;2678;;;;
-173.1000E-03,+45.7288E-03,+5.5278E-03;;-0.17310;0.04573;0.00553;;0.04020;;1;;0;0;;2678;;;;
-173.0000E-03,+45.7288E-03,-29.6481E-03;;-0.17300;0.04573;-0.02965;;0.07538;;1;;0;0;;2678;;;;
-172.9000E-03,+45.7288E-03,+502.6E-06;;-0.17290;0.04573;0.00050;;0.04523;;1;;0;0;;2678;;;;
-172.8000E-03,+45.7288E-03,-29.6481E-03;;-0.17280;0.04573;-0.02965;;0.07538;;1;;0;0;;2678;;;;
-172.7000E-03,+45.7288E-03,+502.6E-06;;-0.17270;0.04573;0.00050;;0.04523;;1;;0;0;;2678;;;;
